Date,Overall AQI Value,Main Pollutant,Ozone,PM25,CO,PM10,NO2,AQI category,city,state,Temperature,Precipitation,Wind Speed
2023-09-04,47,PM2.5,44.0,47.0,6.0,19.0,25.0,Good,Madison,WI,27.9,0.0,14.4
2023-09-05,44,Ozone,44.0,32.0,6.0,16.0,25.0,Good,Madison,WI,26.7,0.3,15.2
2023-09-06,35,Ozone,35.0,25.0,6.0,13.0,25.0,Good,Madison,WI,22.7,9.2,14.6
2023-09-07,19,Ozone,19.0,13.0,6.0,6.0,25.0,Good,Madison,WI,18.0,0.0,10.7
2023-09-08,23,Ozone,23.0,16.0,6.0,8.0,25.0,Good,Madison,WI,15.9,0.0,3.2
2023-09-09,43,Ozone,43.0,40.0,6.0,14.0,25.0,Good,Madison,WI,16.2,0.0,2.3
2023-09-10,41,Ozone,41.0,40.0,6.0,15.0,25.0,Good,Madison,WI,20.3,2.6,7.3
2023-09-11,30,PM2.5,24.0,30.0,6.0,11.0,25.0,Good,Madison,WI,16.5,11.3,8.6
2023-09-12,31,Ozone,31.0,24.0,6.0,10.0,25.0,Good,Madison,WI,15.3,4.2,7.8
2023-09-13,29,Ozone,29.0,18.0,6.0,8.0,25.0,Good,Madison,WI,13.0,0.7,5.9
2023-09-14,44,Ozone,44.0,23.0,6.0,11.0,25.0,Good,Madison,WI,14.4,0.0,4.4
2023-09-15,48,Ozone,48.0,27.0,6.0,13.0,25.0,Good,Madison,WI,19.2,0.0,9.6
2023-09-16,38,PM2.5,36.0,38.0,6.0,16.0,25.0,Good,Madison,WI,17.1,1.3,4.1
2023-09-17,40,PM2.5,29.0,40.0,6.0,14.0,25.0,Good,Madison,WI,16.9,0.0,8.3
2023-09-18,38,PM2.5,35.0,38.0,6.0,15.0,25.0,Good,Madison,WI,15.2,1.1,4.7
2023-09-19,43,PM2.5,34.0,43.0,6.0,16.0,25.0,Good,Madison,WI,17.4,14.6,12.9
2023-09-20,56,PM2.5,54.0,56.0,6.0,22.0,25.0,Moderate,Madison,WI,20.4,2.0,7.6
2023-09-21,61,Ozone,61.0,56.0,6.0,25.0,25.0,Moderate,Madison,WI,20.4,0.3,6.3
2023-09-22,58,Ozone,58.0,51.0,6.0,19.0,25.0,Moderate,Madison,WI,20.9,1.3,12.3
2023-09-23,61,Ozone,61.0,48.0,6.0,21.0,25.0,Moderate,Madison,WI,22.0,0.0,17.9
2023-09-24,51,PM2.5,51.0,51.0,6.0,20.0,25.0,Moderate,Madison,WI,20.7,0.0,17.2
2023-09-25,43,PM2.5,39.0,43.0,6.0,19.0,25.0,Good,Madison,WI,19.6,6.2,14.2
2023-09-26,27,Ozone,27.0,25.0,6.0,9.0,25.0,Good,Madison,WI,18.4,38.2,11.6
2023-09-27,28,PM2.5,23.0,28.0,6.0,11.0,25.0,Good,Madison,WI,18.4,3.0,12.8
2023-09-28,32,PM2.5,26.0,32.0,6.0,18.0,25.0,Good,Madison,WI,17.9,0.1,6.5
2023-09-29,41,Ozone,41.0,38.0,6.0,17.0,25.0,Good,Madison,WI,18.9,0.0,9.4
2023-09-30,53,PM2.5,49.0,53.0,6.0,25.0,25.0,Moderate,Madison,WI,23.0,0.0,10.6
2023-10-01,64,Ozone,64.0,37.0,6.0,20.0,25.0,Moderate,Madison,WI,24.0,0.0,8.4
2023-10-02,64,Ozone,64.0,37.0,6.0,21.0,25.0,Moderate,Madison,WI,20.1,0.0,6.3
2023-10-03,71,Ozone,71.0,50.0,6.0,28.0,25.0,Moderate,Madison,WI,21.6,0.0,10.0
2023-10-04,44,Ozone,44.0,41.0,6.0,25.0,25.0,Good,Madison,WI,22.6,0.0,14.8
2023-10-05,38,Ozone,38.0,16.0,6.0,19.0,25.0,Good,Madison,WI,16.6,0.0,9.2
2023-10-06,24,Ozone,24.0,14.0,6.0,15.0,25.0,Good,Madison,WI,9.7,4.1,17.3
2023-10-07,27,Ozone,27.0,9.0,6.0,6.0,25.0,Good,Madison,WI,8.1,0.0,14.6
2023-10-08,23,Ozone,23.0,14.0,6.0,6.0,25.0,Good,Madison,WI,8.4,0.0,6.0
2023-10-09,34,Ozone,34.0,13.0,6.0,17.0,25.0,Good,Madison,WI,8.6,0.0,12.7
2023-10-10,31,Ozone,31.0,15.0,6.0,17.0,25.0,Good,Madison,WI,8.7,0.0,10.0
2023-10-11,34,Ozone,34.0,24.0,6.0,19.0,25.0,Good,Madison,WI,9.2,0.0,5.7
2023-10-12,20,Ozone,20.0,12.0,6.0,5.0,25.0,Good,Madison,WI,10.0,7.1,16.9
2023-10-13,22,Ozone,22.0,13.0,6.0,5.0,25.0,Good,Madison,WI,11.1,25.8,22.7
2023-10-14,22,Ozone,22.0,10.0,6.0,4.0,25.0,Good,Madison,WI,10.4,7.0,19.9
2023-10-15,28,Ozone,28.0,9.0,6.0,4.0,25.0,Good,Madison,WI,9.9,0.0,14.2
2023-10-16,23,PM2.5,41.0,23.0,6.0,9.0,25.0,Good,Madison,WI,8.1,0.0,7.2
2023-10-17,25,PM2.5,41.0,25.0,6.0,12.0,25.0,Good,Madison,WI,9.4,0.0,6.6
2023-10-18,24,PM2.5,41.0,24.0,6.0,15.0,25.0,Good,Madison,WI,13.1,1.9,13.2
2023-10-19,31,PM2.5,41.0,31.0,6.0,21.0,25.0,Good,Madison,WI,12.1,3.0,9.7
2023-10-20,53,PM2.5,41.0,53.0,6.0,28.0,25.0,Moderate,Madison,WI,11.0,0.1,14.8
2023-10-21,28,PM2.5,41.0,28.0,6.0,15.0,25.0,Good,Madison,WI,9.6,0.3,14.6
2023-10-22,25,PM2.5,41.0,25.0,6.0,11.0,25.0,Good,Madison,WI,6.1,0.0,3.4
2023-10-23,33,PM2.5,41.0,33.0,6.0,15.0,25.0,Good,Madison,WI,10.4,0.4,7.6
2023-10-24,33,PM2.5,41.0,33.0,6.0,22.0,25.0,Good,Madison,WI,20.9,1.5,17.9
2023-10-25,53,PM2.5,41.0,53.0,6.0,18.0,25.0,Moderate,Madison,WI,16.7,2.3,7.9
2023-10-26,38,PM2.5,41.0,38.0,6.0,13.0,25.0,Good,Madison,WI,18.0,13.3,12.7
2023-10-27,24,PM2.5,41.0,24.0,6.0,13.0,25.0,Good,Madison,WI,13.7,1.0,18.3
2023-10-28,18,PM2.5,41.0,18.0,6.0,8.0,25.0,Good,Madison,WI,3.7,0.0,11.5
2023-10-29,26,PM2.5,41.0,26.0,6.0,10.0,25.0,Good,Madison,WI,2.4,0.0,12.4
2023-10-30,25,PM2.5,41.0,25.0,6.0,16.0,25.0,Good,Madison,WI,-0.1,0.0,12.8
2023-10-31,27,PM2.5,41.0,27.0,6.0,13.0,25.0,Good,Madison,WI,0.3,0.9,14.5
2023-11-01,20,PM2.5,41.0,20.0,6.0,9.0,25.0,Good,Madison,WI,0.4,0.0,10.2
2023-11-02,30,PM2.5,41.0,30.0,6.0,19.0,25.0,Good,Madison,WI,5.3,0.0,11.5
2023-11-03,33,PM2.5,41.0,33.0,6.0,19.0,25.0,Good,Madison,WI,7.7,0.0,10.6
2023-11-04,81,PM2.5,41.0,81.0,6.0,26.0,25.0,Moderate,Madison,WI,5.1,0.0,6.1
2023-11-05,59,PM2.5,41.0,59.0,6.0,26.0,25.0,Moderate,Madison,WI,8.7,0.0,13.6
2023-11-06,26,PM2.5,41.0,26.0,6.0,16.0,25.0,Good,Madison,WI,14.7,1.7,24.3
2023-11-07,19,PM2.5,41.0,19.0,6.0,12.0,25.0,Good,Madison,WI,7.7,0.0,13.9
2023-11-08,26,PM2.5,41.0,26.0,6.0,8.0,25.0,Good,Madison,WI,7.9,22.4,12.8
2023-11-09,20,PM2.5,41.0,20.0,6.0,19.0,25.0,Good,Madison,WI,7.0,0.1,17.8
2023-11-10,25,PM10,41.0,24.0,6.0,25.0,25.0,Good,Madison,WI,2.7,0.0,10.1
2023-11-11,31,PM2.5,41.0,31.0,6.0,15.0,25.0,Good,Madison,WI,2.3,0.0,7.4
2023-11-12,28,PM2.5,41.0,28.0,6.0,13.0,25.0,Good,Madison,WI,9.2,0.0,20.0
2023-11-13,29,PM10,41.0,27.0,6.0,29.0,25.0,Good,Madison,WI,6.8,0.0,11.0
2023-11-14,30,PM2.5,41.0,30.0,6.0,20.0,25.0,Good,Madison,WI,7.0,0.0,12.2
2023-11-15,51,PM2.5,41.0,51.0,6.0,40.0,25.0,Moderate,Madison,WI,9.7,0.0,7.4
2023-11-16,48,PM2.5,41.0,48.0,6.0,27.0,25.0,Good,Madison,WI,12.9,0.0,18.5
2023-11-17,26,PM10,41.0,25.0,6.0,26.0,25.0,Good,Madison,WI,3.8,0.3,13.2
2023-11-18,42,PM2.5,41.0,42.0,6.0,39.0,25.0,Good,Madison,WI,4.4,0.0,10.8
2023-11-19,45,PM2.5,41.0,45.0,6.0,19.0,25.0,Good,Madison,WI,3.9,0.0,6.1
2023-11-20,27,PM2.5,41.0,27.0,6.0,19.0,25.0,Good,Madison,WI,5.3,1.2,14.8
2023-11-21,26,PM2.5,41.0,26.0,6.0,10.0,25.0,Good,Madison,WI,3.7,5.1,14.6
2023-11-22,20,PM2.5,41.0,20.0,6.0,8.0,25.0,Good,Madison,WI,3.1,0.0,10.6
2023-11-23,15,PM2.5,41.0,15.0,6.0,7.0,25.0,Good,Madison,WI,1.7,0.0,13.5
2023-11-24,15,PM2.5,41.0,15.0,6.0,14.0,25.0,Good,Madison,WI,-3.9,0.0,10.3
2023-11-25,25,PM2.5,41.0,25.0,6.0,10.0,25.0,Good,Madison,WI,-1.5,0.4,3.8
2023-11-26,37,PM2.5,41.0,37.0,6.0,11.0,25.0,Good,Madison,WI,-1.3,5.1,12.2
2023-11-27,14,PM2.5,41.0,14.0,6.0,11.0,25.0,Good,Madison,WI,-6.0,0.0,19.4
2023-11-28,18,PM2.5,41.0,18.0,6.0,7.0,25.0,Good,Madison,WI,-7.6,0.0,14.2
2023-11-29,33,PM2.5,41.0,33.0,6.0,15.0,25.0,Good,Madison,WI,0.4,0.0,13.1
2023-11-30,49,PM2.5,41.0,49.0,6.0,22.0,25.0,Good,Madison,WI,3.1,0.0,9.8
2023-12-01,21,PM2.5,41.0,21.0,6.0,8.0,25.0,Good,Madison,WI,0.8,2.0,15.7
2023-12-02,31,PM2.5,41.0,31.0,6.0,9.0,25.0,Good,Madison,WI,1.8,0.0,8.7
2023-12-03,20,PM2.5,41.0,20.0,6.0,6.0,25.0,Good,Madison,WI,1.5,4.8,6.1
2023-12-04,43,PM2.5,41.0,43.0,6.0,23.0,25.0,Good,Madison,WI,1.7,0.0,5.9
2023-12-05,44,PM2.5,41.0,44.0,6.0,15.0,25.0,Good,Madison,WI,1.6,1.0,9.1
2023-12-06,49,PM2.5,41.0,49.0,6.0,17.0,25.0,Good,Madison,WI,2.1,0.0,14.2
2023-12-07,42,PM2.5,41.0,42.0,6.0,16.0,25.0,Good,Madison,WI,5.4,0.0,9.6
2023-12-08,38,PM2.5,41.0,38.0,6.0,13.0,25.0,Good,Madison,WI,8.8,0.1,12.4
2023-12-09,22,PM2.5,41.0,22.0,6.0,7.0,25.0,Good,Madison,WI,4.1,9.9,17.7
2023-12-10,9,PM2.5,41.0,9.0,6.0,3.0,25.0,Good,Madison,WI,-1.5,0.1,15.5
2023-12-11,23,PM2.5,41.0,23.0,6.0,6.0,25.0,Good,Madison,WI,-1.6,0.0,9.4
2023-12-12,20,PM2.5,41.0,20.0,6.0,11.0,25.0,Good,Madison,WI,-1.3,0.0,14.7
2023-12-13,20,PM2.5,41.0,20.0,6.0,16.0,25.0,Good,Madison,WI,-0.3,0.0,10.6
2023-12-14,43,PM2.5,41.0,43.0,6.0,19.0,25.0,Good,Madison,WI,4.9,0.0,10.9
2023-12-15,53,PM2.5,41.0,53.0,6.0,19.0,25.0,Moderate,Madison,WI,5.6,0.0,7.1
2023-12-16,51,PM2.5,41.0,51.0,6.0,16.0,25.0,Moderate,Madison,WI,5.3,4.2,8.2
2023-12-17,34,PM2.5,41.0,34.0,6.0,9.0,25.0,Good,Madison,WI,3.5,0.0,14.6
2023-12-18,14,PM2.5,41.0,14.0,6.0,7.0,25.0,Good,Madison,WI,-3.7,0.2,23.4
2023-12-19,19,PM2.5,41.0,19.0,6.0,9.0,25.0,Good,Madison,WI,-3.8,0.0,12.9
2023-12-20,34,PM2.5,41.0,34.0,6.0,14.0,25.0,Good,Madison,WI,0.5,0.0,5.6
2023-12-21,69,PM2.5,41.0,69.0,6.0,26.0,25.0,Moderate,Madison,WI,2.5,0.0,8.0
2023-12-22,76,PM2.5,41.0,76.0,6.0,28.0,25.0,Moderate,Madison,WI,5.6,1.2,4.1
2023-12-23,72,PM2.5,41.0,72.0,6.0,28.0,25.0,Moderate,Madison,WI,6.3,0.3,4.5
2023-12-24,54,PM2.5,41.0,54.0,6.0,17.0,25.0,Moderate,Madison,WI,9.5,0.0,12.7
2023-12-25,32,PM2.5,41.0,32.0,6.0,11.0,25.0,Good,Madison,WI,10.9,6.5,15.7
2023-12-26,20,PM2.5,41.0,20.0,6.0,6.0,25.0,Good,Madison,WI,2.9,1.7,9.7
2023-12-27,29,PM2.5,41.0,29.0,6.0,8.0,25.0,Good,Madison,WI,1.9,0.0,8.4
2023-12-28,19,PM2.5,41.0,19.0,6.0,5.0,25.0,Good,Madison,WI,1.5,13.7,16.5
2023-12-29,18,PM2.5,41.0,18.0,6.0,6.0,25.0,Good,Madison,WI,0.6,0.0,10.5
2023-12-30,39,PM2.5,41.0,39.0,6.0,11.0,25.0,Good,Madison,WI,-0.7,0.0,9.9
2023-12-31,11,PM2.5,41.0,11.0,6.0,3.0,25.0,Good,Madison,WI,-0.6,1.4,16.0
2023-01-01,24,PM2.5,41.0,24.0,6.0,8.0,25.0,Good,Chapel Hill,NC,15.0,0.0,7.2
2023-01-02,35,PM2.5,41.0,35.0,6.0,9.0,25.0,Good,Chapel Hill,NC,10.2,0.0,4.7
2023-01-03,35,PM2.5,41.0,35.0,6.0,10.0,25.0,Good,Chapel Hill,NC,15.2,0.0,16.2
2023-01-04,10,PM2.5,41.0,10.0,6.0,4.0,25.0,Good,Chapel Hill,NC,18.2,13.7,17.6
2023-01-05,13,PM2.5,41.0,13.0,6.0,7.0,25.0,Good,Chapel Hill,NC,16.5,0.0,11.2
2023-01-06,14,PM2.5,41.0,14.0,6.0,7.0,25.0,Good,Chapel Hill,NC,10.0,0.0,6.8
2023-01-07,23,PM2.5,41.0,23.0,6.0,9.0,25.0,Good,Chapel Hill,NC,6.3,0.0,2.9
2023-01-08,40,PM2.5,41.0,40.0,6.0,10.0,25.0,Good,Chapel Hill,NC,3.2,3.0,5.8
2023-01-09,23,PM2.5,41.0,23.0,6.0,7.0,25.0,Good,Chapel Hill,NC,6.7,1.0,6.1
2023-01-10,35,PM2.5,41.0,35.0,6.0,11.0,25.0,Good,Chapel Hill,NC,4.9,0.0,4.7
2023-01-11,44,PM2.5,41.0,44.0,6.0,14.0,25.0,Good,Chapel Hill,NC,7.4,0.0,7.6
2023-01-12,39,PM2.5,41.0,39.0,6.0,12.0,25.0,Good,Chapel Hill,NC,14.4,9.7,14.8
2023-01-13,8,PM2.5,41.0,8.0,6.0,2.0,25.0,Good,Chapel Hill,NC,12.9,3.8,14.8
2023-01-14,4,PM2.5,41.0,4.0,6.0,2.0,25.0,Good,Chapel Hill,NC,5.6,0.3,12.2
2023-01-15,15,PM2.5,41.0,15.0,6.0,5.0,25.0,Good,Chapel Hill,NC,3.3,0.0,5.4
2023-01-16,32,PM2.5,41.0,32.0,6.0,10.0,25.0,Good,Chapel Hill,NC,3.7,0.0,4.7
2023-01-17,43,PM2.5,41.0,43.0,6.0,12.0,25.0,Good,Chapel Hill,NC,9.3,3.6,13.7
2023-01-18,32,PM2.5,41.0,32.0,6.0,12.0,25.0,Good,Chapel Hill,NC,13.2,0.0,12.2
2023-01-19,38,PM2.5,41.0,38.0,6.0,12.0,25.0,Good,Chapel Hill,NC,16.2,0.0,19.4
2023-01-20,8,PM2.5,41.0,8.0,6.0,6.0,25.0,Good,Chapel Hill,NC,14.3,0.0,12.2
2023-01-21,16,PM2.5,41.0,16.0,6.0,6.0,25.0,Good,Chapel Hill,NC,6.3,0.0,2.9
2023-01-22,30,PM2.5,41.0,30.0,6.0,6.0,25.0,Good,Chapel Hill,NC,5.2,18.0,7.9
2023-01-23,12,PM2.5,41.0,12.0,6.0,3.0,25.0,Good,Chapel Hill,NC,7.7,2.0,11.5
2023-01-24,20,PM2.5,41.0,20.0,6.0,9.0,25.0,Good,Chapel Hill,NC,5.0,0.0,4.0
2023-01-25,32,PM2.5,41.0,32.0,6.0,8.0,25.0,Good,Chapel Hill,NC,7.4,12.2,15.5
2023-01-26,13,PM2.5,41.0,13.0,6.0,6.0,25.0,Good,Chapel Hill,NC,11.7,0.5,10.4
2023-01-27,18,PM2.5,41.0,18.0,6.0,7.0,25.0,Good,Chapel Hill,NC,5.3,0.0,8.3
2023-01-28,27,PM2.5,41.0,27.0,6.0,9.0,25.0,Good,Chapel Hill,NC,6.3,0.0,8.3
2023-01-29,33,PM2.5,41.0,33.0,6.0,10.0,25.0,Good,Chapel Hill,NC,9.3,1.0,7.9
2023-01-30,36,PM2.5,41.0,36.0,6.0,11.0,25.0,Good,Chapel Hill,NC,12.9,7.4,4.0
2023-01-31,25,PM2.5,41.0,25.0,6.0,7.0,25.0,Good,Chapel Hill,NC,12.7,2.8,9.0
2023-02-01,5,PM2.5,41.0,5.0,6.0,3.0,25.0,Good,Chapel Hill,NC,8.1,4.6,11.2
2023-02-02,28,PM2.5,41.0,28.0,6.0,6.0,25.0,Good,Chapel Hill,NC,4.5,11.2,6.1
2023-02-03,18,PM2.5,41.0,18.0,6.0,6.0,25.0,Good,Chapel Hill,NC,6.6,0.0,10.1
2023-02-04,14,PM2.5,41.0,14.0,6.0,6.0,25.0,Good,Chapel Hill,NC,0.3,0.0,9.7
2023-02-05,24,PM2.5,41.0,24.0,6.0,7.0,25.0,Good,Chapel Hill,NC,4.4,0.0,9.4
2023-02-06,20,PM2.5,41.0,20.0,6.0,8.0,25.0,Good,Chapel Hill,NC,10.9,0.0,8.6
2023-02-07,35,PM2.5,41.0,35.0,6.0,13.0,25.0,Good,Chapel Hill,NC,9.2,0.0,10.4
2023-02-08,47,PM2.5,41.0,47.0,6.0,19.0,25.0,Good,Chapel Hill,NC,13.6,0.0,6.8
2023-02-09,52,PM2.5,41.0,52.0,6.0,19.0,25.0,Moderate,Chapel Hill,NC,16.3,0.0,16.9
2023-02-10,21,PM2.5,41.0,21.0,6.0,9.0,25.0,Good,Chapel Hill,NC,19.4,1.8,11.2
2023-02-11,8,PM2.5,41.0,8.0,6.0,6.0,25.0,Good,Chapel Hill,NC,12.8,0.3,11.5
2023-02-12,13,PM2.5,41.0,13.0,6.0,4.0,25.0,Good,Chapel Hill,NC,6.4,33.8,14.8
2023-02-13,15,PM2.5,41.0,15.0,6.0,6.0,25.0,Good,Chapel Hill,NC,9.5,0.5,7.9
2023-02-14,24,PM2.5,41.0,24.0,6.0,10.0,25.0,Good,Chapel Hill,NC,11.0,0.0,6.5
2023-02-15,38,PM2.5,41.0,38.0,6.0,14.0,25.0,Good,Chapel Hill,NC,15.5,0.0,15.1
2023-02-16,53,PM2.5,41.0,53.0,6.0,18.0,25.0,Moderate,Chapel Hill,NC,18.6,0.0,19.4
2023-02-17,19,PM2.5,41.0,19.0,6.0,8.0,25.0,Good,Chapel Hill,NC,18.8,5.1,20.9
2023-02-18,18,PM2.5,41.0,18.0,6.0,5.0,25.0,Good,Chapel Hill,NC,5.7,0.0,4.3
2023-02-19,34,PM2.5,41.0,34.0,6.0,9.0,25.0,Good,Chapel Hill,NC,7.5,0.3,12.2
2023-02-20,34,PM2.5,41.0,34.0,6.0,13.0,25.0,Good,Chapel Hill,NC,11.8,0.0,9.0
2023-02-21,38,PM2.5,41.0,38.0,6.0,15.0,25.0,Good,Chapel Hill,NC,15.8,0.0,8.6
2023-02-22,41,PM2.5,41.0,41.0,6.0,15.0,25.0,Good,Chapel Hill,NC,17.1,0.0,14.0
2023-02-23,37,PM2.5,41.0,37.0,6.0,15.0,25.0,Good,Chapel Hill,NC,22.5,3.3,19.4
2023-02-24,11,PM2.5,41.0,11.0,6.0,8.0,25.0,Good,Chapel Hill,NC,19.1,0.0,10.4
2023-02-25,18,PM2.5,41.0,18.0,6.0,6.0,25.0,Good,Chapel Hill,NC,11.7,3.0,7.9
2023-02-26,25,PM2.5,41.0,25.0,6.0,6.0,25.0,Good,Chapel Hill,NC,10.1,0.0,9.7
2023-02-27,28,PM2.5,41.0,28.0,6.0,9.0,25.0,Good,Chapel Hill,NC,12.4,0.3,11.9
2023-02-28,28,PM2.5,41.0,28.0,6.0,14.0,25.0,Good,Chapel Hill,NC,20.5,0.0,11.5
2023-03-01,35,PM2.5,35.0,35.0,6.0,17.0,25.0,Good,Chapel Hill,NC,14.7,0.0,7.2
2023-03-02,45,PM2.5,28.0,45.0,6.0,18.0,25.0,Good,Chapel Hill,NC,16.4,15.7,4.0
2023-03-03,45,PM2.5,36.0,45.0,6.0,16.0,25.0,Good,Chapel Hill,NC,16.8,3.6,16.9
2023-03-04,43,Ozone,43.0,18.0,6.0,7.0,25.0,Good,Chapel Hill,NC,18.7,0.0,14.4
2023-03-05,44,Ozone,44.0,17.0,6.0,7.0,25.0,Good,Chapel Hill,NC,12.1,0.0,2.2
2023-03-06,48,Ozone,48.0,37.0,6.0,12.0,25.0,Good,Chapel Hill,NC,13.7,0.0,10.1
2023-03-07,54,Ozone,54.0,45.0,6.0,16.0,25.0,Moderate,Chapel Hill,NC,17.9,0.0,14.8
2023-03-08,43,Ozone,43.0,12.0,6.0,7.0,25.0,Good,Chapel Hill,NC,10.5,0.0,8.6
2023-03-09,44,Ozone,44.0,25.0,6.0,10.0,25.0,Good,Chapel Hill,NC,8.4,0.0,3.6
2023-03-10,43,PM2.5,33.0,43.0,6.0,13.0,25.0,Good,Chapel Hill,NC,10.8,5.1,11.2
2023-03-11,40,Ozone,40.0,12.0,6.0,3.0,25.0,Good,Chapel Hill,NC,9.3,0.0,13.3
2023-03-12,30,Ozone,30.0,15.0,6.0,4.0,25.0,Good,Chapel Hill,NC,4.4,14.5,9.4
2023-03-13,37,Ozone,37.0,11.0,6.0,3.0,25.0,Good,Chapel Hill,NC,7.5,0.3,9.4
2023-03-14,42,Ozone,42.0,9.0,6.0,3.0,25.0,Good,Chapel Hill,NC,6.1,0.0,14.0
2023-03-15,46,Ozone,46.0,12.0,6.0,6.0,25.0,Good,Chapel Hill,NC,5.2,0.0,8.3
2023-03-16,54,Ozone,54.0,36.0,6.0,11.0,25.0,Moderate,Chapel Hill,NC,7.9,0.0,10.1
2023-03-17,46,PM2.5,45.0,46.0,6.0,18.0,25.0,Good,Chapel Hill,NC,15.2,4.3,23.4
2023-03-18,43,Ozone,43.0,16.0,6.0,4.0,25.0,Good,Chapel Hill,NC,12.9,5.1,9.0
2023-03-19,41,Ozone,41.0,19.0,6.0,5.0,25.0,Good,Chapel Hill,NC,7.7,0.0,7.6
2023-03-20,44,Ozone,44.0,20.0,6.0,7.0,25.0,Good,Chapel Hill,NC,5.1,0.0,6.1
2023-03-21,44,Ozone,44.0,28.0,6.0,11.0,25.0,Good,Chapel Hill,NC,7.1,0.0,4.3
2023-03-22,49,PM2.5,45.0,49.0,6.0,16.0,25.0,Good,Chapel Hill,NC,11.8,0.3,9.4
2023-03-23,51,PM2.5,48.0,51.0,6.0,16.0,25.0,Moderate,Chapel Hill,NC,16.7,0.0,19.8
2023-03-24,58,PM2.5,44.0,58.0,6.0,20.0,25.0,Moderate,Chapel Hill,NC,21.8,0.0,17.3
2023-03-25,38,Ozone,38.0,35.0,6.0,14.0,25.0,Good,Chapel Hill,NC,19.3,1.5,18.4
2023-03-26,39,Ozone,39.0,31.0,6.0,11.0,25.0,Good,Chapel Hill,NC,17.4,5.6,4.7
2023-03-27,42,Ozone,42.0,28.0,6.0,7.0,25.0,Good,Chapel Hill,NC,18.4,13.7,11.9
2023-03-28,45,Ozone,45.0,35.0,6.0,13.0,25.0,Good,Chapel Hill,NC,16.8,7.1,7.9
2023-03-29,46,Ozone,46.0,21.0,6.0,6.0,25.0,Good,Chapel Hill,NC,11.2,1.0,9.4
2023-03-30,58,Ozone,58.0,30.0,6.0,12.0,25.0,Moderate,Chapel Hill,NC,11.8,0.0,8.3
2023-03-31,45,Ozone,45.0,30.0,6.0,11.0,25.0,Good,Chapel Hill,NC,15.4,1.0,16.2
2023-04-01,44,Ozone,44.0,28.0,6.0,19.0,25.0,Good,Chapel Hill,NC,20.5,0.5,31.3
2023-04-02,41,Ozone,41.0,15.0,6.0,6.0,25.0,Good,Chapel Hill,NC,15.9,0.0,5.8
2023-04-03,47,Ozone,47.0,23.0,6.0,10.0,25.0,Good,Chapel Hill,NC,14.8,0.0,12.2
2023-04-04,47,Ozone,47.0,36.0,6.0,15.0,25.0,Good,Chapel Hill,NC,20.2,0.0,6.8
2023-04-05,55,PM2.5,38.0,55.0,6.0,19.0,25.0,Moderate,Chapel Hill,NC,23.4,0.0,13.0
2023-04-06,34,PM2.5,31.0,34.0,6.0,15.0,25.0,Good,Chapel Hill,NC,24.6,0.0,14.8
2023-04-07,37,Ozone,37.0,13.0,6.0,6.0,25.0,Good,Chapel Hill,NC,15.5,51.3,16.2
2023-04-08,38,Ozone,38.0,20.0,6.0,5.0,25.0,Good,Chapel Hill,NC,7.7,36.1,16.6
2023-04-09,45,Ozone,45.0,13.0,6.0,6.0,25.0,Good,Chapel Hill,NC,9.5,0.5,18.0
2023-04-10,50,Ozone,50.0,40.0,6.0,8.0,25.0,Good,Chapel Hill,NC,10.6,0.0,10.1
2023-04-11,61,Ozone,61.0,40.0,6.0,11.0,25.0,Moderate,Chapel Hill,NC,12.8,0.0,5.8
2023-04-12,71,Ozone,71.0,37.0,6.0,15.0,25.0,Moderate,Chapel Hill,NC,17.9,0.0,9.4
2023-04-13,61,Ozone,61.0,38.0,6.0,14.0,25.0,Moderate,Chapel Hill,NC,19.7,0.0,11.5
2023-04-14,37,Ozone,37.0,22.0,6.0,9.0,25.0,Good,Chapel Hill,NC,20.1,43.9,5.0
2023-04-15,41,Ozone,41.0,13.0,6.0,8.0,25.0,Good,Chapel Hill,NC,20.0,0.0,10.4
2023-04-16,37,Ozone,37.0,29.0,6.0,12.0,25.0,Good,Chapel Hill,NC,20.2,0.0,13.0
2023-04-17,50,Ozone,50.0,14.0,6.0,12.0,25.0,Good,Chapel Hill,NC,19.2,0.0,15.5
2023-04-18,64,Ozone,64.0,26.0,6.0,15.0,25.0,Moderate,Chapel Hill,NC,16.4,0.0,11.5
2023-04-19,87,Ozone,87.0,44.0,6.0,19.0,25.0,Moderate,Chapel Hill,NC,20.1,0.0,4.7
2023-04-20,101,Ozone,101.0,58.0,6.0,23.0,25.0,Unhealthy for Sensitive Groups,Chapel Hill,NC,22.3,0.0,11.2
2023-04-21,87,Ozone,87.0,55.0,6.0,24.0,25.0,Moderate,Chapel Hill,NC,22.6,0.0,15.5
2023-04-22,44,Ozone,44.0,26.0,6.0,11.0,25.0,Good,Chapel Hill,NC,19.4,16.8,11.5
2023-04-23,45,Ozone,45.0,22.0,6.0,10.0,25.0,Good,Chapel Hill,NC,15.2,0.0,5.4
2023-04-24,42,Ozone,42.0,27.0,6.0,11.0,25.0,Good,Chapel Hill,NC,14.9,0.0,9.4
2023-04-25,44,Ozone,44.0,32.0,6.0,13.0,25.0,Good,Chapel Hill,NC,13.2,0.0,5.8
2023-04-26,48,Ozone,48.0,33.0,6.0,13.0,25.0,Good,Chapel Hill,NC,15.3,0.8,5.8
2023-04-27,36,Ozone,36.0,29.0,6.0,8.0,25.0,Good,Chapel Hill,NC,15.4,7.9,10.8
